mouse_num,dob,injection_date,death_date,tumor_noticed,behavior_noticed,strain,virus,src,age_death_capped,elapsed_from_tumor,elapsed_from_behavior,genes_ko,had_tumor
26023,2021-01-20,2021-01-22,2021-05-10,2021-04-23,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,108,17,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26024,2021-01-20,2021-01-22,2021-03-17,2021-02-22,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,54,23,NA,nf1 KO;pten KO;ink KO;atrx KO,TRUE
26037,2021-01-24,2021-01-26,2021-04-01,2021-03-18,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,65,14,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26038,2021-01-24,2021-01-26,2021-04-13,NA,2021-04-13,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,77,NA,0,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26039,2021-01-24,2021-01-26,2021-04-05,NA,2021-04-02,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,69,NA,3,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26040,2021-01-24,2021-01-26,2021-04-22,NA,2021-04-16,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,86,NA,6,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26061,2021-01-24,2021-01-26,2021-05-05,NA,2021-05-05,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,99,NA,0,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26062,2021-01-24,2021-01-26,2021-04-26,2021-04-23,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,90,3,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26063,2021-01-24,2021-01-26,2021-04-26,NA,2021-04-26,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,90,NA,0,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26064,2021-01-24,2021-01-26,2021-03-18,2021-03-10,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,51,8,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26065,2021-01-24,2021-01-26,2021-04-26,2021-04-15,2021-04-26,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,90,11,0,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26066,2021-01-24,2021-01-26,2021-04-26,2021-04-26,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,90,0,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26067,2021-01-24,2021-01-26,2021-05-05,NA,2021-05-05,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,99,NA,0,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26068,2021-01-24,2021-01-26,2021-05-14,NA,2021-05-14,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,108,NA,0,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26069,2021-01-24,2021-01-26,2021-06-14,2021-06-09,2021-06-11,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,139,5,3,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26137,2021-01-31,2021-02-02,2021-04-05,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,62,NA,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26138,2021-01-31,2021-02-02,2021-06-04,2021-06-01,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,122,3,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26139,2021-01-31,2021-02-02,2021-05-05,NA,2021-05-05,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,92,NA,0,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26140,2021-01-31,2021-02-02,2021-07-01,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,300,NA,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26141,2021-01-31,2021-02-02,2021-05-17,2021-05-17,2021-05-17,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,104,0,0,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26142,2021-01-31,2021-02-02,2021-04-29,NA,2021-04-26,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,86,NA,3,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26143,2021-01-31,2021-02-02,2021-06-23,NA,2021-06-23,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,141,NA,0,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26274,2021-02-19,2021-02-21,2021-05-26,2021-05-26,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,94,0,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26275,2021-02-19,2021-02-21,2021-05-05,NA,2021-05-05,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,73,NA,0,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26276,2021-02-19,2021-02-21,2021-05-17,2021-05-10,2021-05-10,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,85,7,7,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26277,2021-02-19,2021-02-21,2021-05-05,NA,2021-05-05,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,73,NA,0,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26278,2021-02-19,2021-02-21,2021-04-23,NA,2021-04-23,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,61,NA,0,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26279,2021-02-19,2021-02-21,2021-04-13,2021-04-13,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,51,0,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26280,2021-02-19,2021-02-21,2021-05-05,NA,2021-05-05,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,73,NA,0,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26281,2021-02-19,2021-02-21,2021-05-19,NA,2021-05-19,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,87,NA,0,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26282,2021-02-19,2021-02-21,2021-05-14,NA,2021-05-14,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RH,82,NA,0,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26305,2021-02-21,2021-02-21,2021-05-10,NA,2021-05-10,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,78,NA,0,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26306,2021-02-21,2021-02-21,2021-06-16,NA,2021-06-09,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,115,NA,7,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26307,2021-02-21,2021-02-21,2021-04-13,2021-04-13,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,51,0,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26308,2021-02-21,2021-02-21,2021-05-19,NA,2021-05-19,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,87,NA,0,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26309,2021-02-21,2021-02-21,2021-04-30,NA,2021-04-30,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,68,NA,0,nf1 KO;pten KO;ink KO;atrx wt,FALSE
26310,2021-02-21,2021-02-21,2021-04-13,2021-04-13,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,51,0,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
26311,2021-02-21,2021-02-21,2021-04-13,2021-04-13,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,51,0,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28200,2021-10-12,2021-10-14,2022-01-30,2022-01-20,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,108,10,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28201,2021-10-12,2021-10-14,2021-12-27,2021-12-16,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,74,11,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28202,2021-10-12,2021-10-14,2021-12-27,2021-12-20,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,74,7,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28203,2021-10-12,2021-10-14,2022-01-03,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,81,NA,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28204,2021-10-12,2021-10-14,2022-01-03,2021-12-21,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,81,13,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28205,2021-10-12,2021-10-14,2022-01-03,NA,2022-01-03,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,81,NA,0,nf1 KO;pten KO;ink KO;atrx wt,FALSE
28206,2021-10-12,2021-10-14,2022-01-03,2021-12-20,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,81,14,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28207,2021-10-12,2021-10-14,2021-12-15,2021-11-28,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,62,17,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28208,2021-10-12,2021-10-14,2021-12-22,2021-12-04,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,69,18,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28525,2021-11-11,2021-11-13,2021-12-28,NA,2021-12-28,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,45,NA,0,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28526,2021-11-11,2021-11-13,2022-03-07,2022-03-01,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,114,6,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28527,2021-11-11,2021-11-13,2022-01-20,2022-01-06,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,68,14,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28528,2021-11-11,2021-11-13,2022-03-23,2022-03-10,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,130,13,NA,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28529,2021-11-11,2021-11-13,2022-02-28,2022-02-23,2022-02-23,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,107,5,5,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28530,2021-11-11,2021-11-13,2022-02-15,NA,2022-01-04,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,94,NA,42,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28531,2021-11-11,2021-11-13,2022-02-15,NA,2022-01-25,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,94,NA,21,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28532,2021-11-11,2021-11-13,2022-01-13,NA,2022-01-04,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,61,NA,9,nf1 KO;pten KO;ink KO;atrx wt,TRUE
28708,2021-12-01,2021-12-03,2022-06-07,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,FALSE
28709,2021-12-01,2021-12-03,2022-06-07,NA,2022-04-05,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,63,nf1 KO;pten wt;ink wt;atrx wt,FALSE
28710,2021-12-01,2021-12-03,2022-06-07,NA,2022-04-05,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,63,nf1 KO;pten wt;ink wt;atrx wt,FALSE
28780,2021-12-06,2021-12-07,2022-06-07,NA,2022-01-03,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,155,nf1 KO;pten wt;ink wt;atrx wt,FALSE
28781,2021-12-06,2021-12-07,2022-06-07,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,FALSE
28782,2021-12-06,2021-12-07,2022-06-07,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,FALSE
28783,2021-12-06,2021-12-07,2022-06-07,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,FALSE
28784,2021-12-06,2021-12-07,2022-06-07,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,FALSE
29161,2022-01-18,2022-01-20,2022-03-15,NA,2022-03-15,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,54,NA,0,nf1 KO;pten wt;ink wt;atrx wt,FALSE
29162,2022-01-18,2022-01-20,2022-03-15,NA,2022-03-15,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,54,NA,0,nf1 KO;pten wt;ink wt;atrx wt,FALSE
29163,2022-01-18,2022-01-20,2022-06-21,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,FALSE
29164,2022-01-18,2022-01-20,2022-06-21,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,NA
29165,2022-01-18,2022-01-20,2022-06-21,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,FALSE
29166,2022-01-18,2022-01-20,2022-06-21,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,FALSE
29385,2022-02-09,2022-02-10,2022-07-09,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink KO;atrx wt,NA
29386,2022-02-09,2022-02-10,2022-07-09,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink KO;atrx wt,NA
29387,2022-02-09,2022-02-10,2022-04-05,2022-03-29,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,54,7,NA,nf1 KO;pten wt;ink KO;atrx wt,TRUE
29388,2022-02-09,2022-02-10,2022-07-09,NA,2022-04-04,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,96,nf1 KO;pten wt;ink KO;atrx wt,NA
29389,2022-02-09,2022-02-10,2022-06-10,NA,2022-04-04,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,120,NA,67,nf1 KO;pten wt;ink KO;atrx wt,NA
29390,2022-02-09,2022-02-10,2022-06-10,NA,2022-04-05,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,120,NA,66,nf1 KO;pten wt;ink KO;atrx wt,NA
29397,2022-02-10,2022-02-10,2022-07-10,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,NA
29398,2022-02-10,2022-02-10,2022-07-10,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,NA
29399,2022-02-10,2022-02-10,2022-07-10,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,NA
29400,2022-02-10,2022-02-10,2022-07-10,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,NA
29401,2022-02-10,2022-02-10,2022-07-10,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,NA
29403,2022-02-10,2022-02-10,2022-07-10,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,NA
29404,2022-02-10,2022-02-10,2022-07-10,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,NA
29405,2022-02-10,2022-02-10,2022-07-10,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf +/+;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink wt;atrx wt,NA
29406,2022-02-09,2022-02-10,2022-07-09,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink KO;atrx wt,NA
29407,2022-02-10,2022-02-10,2022-04-02,NA,2022-03-29,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,51,NA,4,nf1 KO;pten wt;ink KO;atrx wt,FALSE
29408,2022-02-10,2022-02-10,2022-04-03,NA,2022-03-29,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,52,NA,5,nf1 KO;pten wt;ink KO;atrx wt,FALSE
29409,2022-02-10,2022-02-10,2022-04-04,NA,2022-03-29,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,53,NA,6,nf1 KO;pten wt;ink KO;atrx wt,TRUE
29410,2022-02-10,2022-02-10,2022-04-03,NA,2022-03-29,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,52,NA,5,nf1 KO;pten wt;ink KO;atrx wt,FALSE
29818,2022-03-23,2022-03-24,2022-08-20,NA,2022-05-09,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,103,nf1 KO;pten wt;ink KO;atrx wt,NA
29819,2022-03-23,2022-03-24,2022-08-20,NA,2022-05-09,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,103,nf1 KO;pten wt;ink KO;atrx wt,NA
29820,2022-03-23,2022-03-24,2022-08-20,NA,2022-05-09,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,103,nf1 KO;pten wt;ink KO;atrx wt,NA
29821,2022-03-23,2022-03-24,2022-08-20,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten +/+;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,RE,300,NA,NA,nf1 KO;pten wt;ink KO;atrx wt,NA
